"","SRR1178009","SRR1178010","SRR1178050","SRR1178061","SRR1178063"
"NM_001014247",242.398358194119,178.245105613924,218.624977639192,174.501207976687,275.338272319285
"NM_001014248",2284.47373549853,2452.46167634872,1895.28565173976,2282.09716563851,2378.96646421395
"NM_001014249",303.433916012782,254.635865162748,356.873125263975,429.668068697315,351.425786936344
"NM_001014250",1198.04080632633,994.671348291984,829.488885748699,870.44824261956,751.022086723777
"NM_001014253",10039.4773246298,7040.68167174998,6767.72908721322,6158.98721078095,5477.20626804527
"NM_001014254",613.843324347698,751.175802230106,604.433761708354,609.519549560079,726.389438106743
"NM_001014255",3484.2584149054,2753.25029207221,2879.09805111612,2726.99293408851,2703.5700337673
"NM_001014256",15490.8245743767,12142.9478199485,20409.2846772587,20443.3926977028,18108.2810866686
"NM_001014257",102.888511751461,117.769087637771,128.602928023054,103.301422646577,113.310183638354
"NM_001014258",2144.96388905588,1554.87025165003,1647.72501529538,1615.78241159546,1360.81698804323
"NM_001014259",622.562689750364,617.491973019664,593.181005506337,490.16730825527,526.043896021537
"NM_001014260",249.373850516252,288.056822465359,208.979758037463,249.405028381775,192.682051404351
"NM_001014261",3.48774616106646,3.18294831453435,6.4301464011527,5.76183233885288,6.02131410638596
"NM_001014262",90.6814001877281,50.9271730325496,98.0597326175787,79.4309743856147,63.4974942127974
"NM_001014263",1925.23588090869,1596.24857973898,1692.73604010345,1647.88404891192,1514.63419385181
"NM_001014265",55.8039385770634,79.5737078633587,25.7205856046108,19.3432942804347,45.9809440851292
"NM_001014266",565.014878092767,436.063919091206,578.713176103743,525.149861741162,498.674286447056
"NM_001014268",6.97549232213293,6.3658966290687,6.4301464011527,13.1699024888066,18.6113345106475
"NM_001014269",4059.73653148136,2242.38708758945,1014.35559478184,790.194149328395,948.083275660044
"NM_001014272",387.139823878378,345.349892126977,339.190222660805,303.730876148102,289.023077106526
"NM_001014273",653.952405199962,923.055011214961,578.713176103743,561.778653038156,545.202622723674
"NM_001014274",17.4387308053323,15.9147415726717,83.5919032149852,79.8425338383899,88.6775350213206
"NM_001014275",857.98555562235,1072.65358199808,975.774716374923,799.248457289449,718.178555234398
"NM_001014762",552.807766529035,486.991092123755,329.545003059076,325.543527145188,305.992235042705
"NM_001014772",1817.11574991563,1548.50435502096,1507.86933107031,1497.2532891962,1539.26684246885
"NM_001014773",6.97549232213293,3.18294831453435,12.8602928023054,4.93871343330247,16.421765744689
"NM_001014785",1332.31903352739,1378.21662019337,1147.78113260576,1106.27180905975,1042.78212478775
"NM_001014787",76.7304155434622,208.483114602,86.8069764155615,91.7777579688708,123.710635276657
"NM_001014790",810.900982447953,825.975087621664,1572.17079508184,2858.69195897658,1920.25180774563
"NM_001014792",1030.62899059514,821.200665149862,774.832641338901,756.857833653603,831.488738872752
"NM_001014793",1236.40601409806,880.085208968748,1012.74805818155,819.003311022659,950.272844426003
"NM_001014843",3.48774616106646,6.3658966290687,22.5055124040345,27.1629238831636,68.9714161276938
"NM_001015003",1354.98938357432,867.35341571061,924.333545165701,903.784558294351,821.635679425939
"NM_001015004",758.584790031956,259.410287634549,262.028465846973,330.070681125715,308.181803808663
"NM_001015005",1328.83128736632,1071.06210784081,1168.6791084095,1148.6624326956,1118.86963940481
"NM_001015006",362.725600750912,299.197141566229,483.868516686741,426.787152527888,391.932809106577
"NM_001015007",230.191246630387,203.708692130198,104.489879018731,153.100116432376,141.774577595815
"NM_001015008",204.033150422388,230.76375280374,770.010031538036,972.926546360586,799.739991766354
"NM_001015009",1548.55929551351,1198.38004042218,1716.84908910777,1793.98765464712,1594.00606161781
"NM_001015010",27.9019692885317,3.18294831453435,147.893367226512,773.731771217386,823.277856000408
"NM_001015012",1243.38150642019,553.833006728977,372.948491266857,487.697951538619,464.735970574698
"NM_001015013",299.946169851716,305.563038195298,249.168173044667,230.88485300689,257.821722191617
"NM_001015014",849.266190219684,665.236197737679,372.948491266857,485.640154274743,482.252520702367
"NM_001015015",807.413236286887,1440.28411232679,766.79495833746,905.019236652677,755.948616447183
"NM_001015016",125.558861798393,49.3356988752824,38.5808784069162,25.1051266192875,30.1065705319298
"NM_001015018",2655.91870165211,3318.22361790206,3824.32957208557,2961.99338162315,4000.34213540624
"NM_001015019",2591.39539767238,2648.21299769258,2340.57329001958,3054.59425849758,2699.73828842687
"NM_001015020",2071.72121967348,620.674921334198,792.515543942071,769.616176689634,793.718677659968
"NM_001015021",3953.36027356884,8702.18069193691,3523.72022783168,3373.14127494558,3086.19717561855
"NM_001015022",401.090808522643,240.312597747343,205.764684836887,248.993468928999,299.423528744829
"NM_001015023",1431.71979911778,1491.21128535934,933.97876476743,906.253915011003,841.889190511056
"NM_001015024",50.5723193354637,39.7868539316794,139.855684225071,114.001968418732,154.364598000077
"NM_001015025",950.410828890612,1293.86848985821,1073.8344489925,1046.59568840735,1150.61838651121
"NM_001015026",5013.63510653304,4944.71020662911,3568.73125263975,3297.00277618217,3692.70772378906
"NM_001015027",1967.08883484149,1608.98037299711,916.29586216426,909.95795008598,960.125903872816
"NM_001015028",13.9509846442659,3.18294831453435,19.2904392034581,15.6392592054578,25.1800408085231
"NM_001015029",786.486759320488,665.236197737679,580.320712704032,698.004831906749,703.398966064178
"NM_001015030",8054.949758983,4869.91092123755,3596.05937484465,3418.00125529808,3315.00711166122
"NM_001015031",1342.78227201059,572.930696616183,464.578077483283,1267.60311454763,391.385416915088
"NM_001015032",10.4632384831994,6.3658966290687,6.4301464011527,10.7005457721553,10.9478438297927
"NM_001015034",216.240261986121,168.69626067032,45.0110248080689,133.756822151942,67.8766317447145
"NM_001015035",104.632384831994,116.177613480504,91.629586216426,81.4887716494907,63.4974942127974
"NM_001015037",1178.85820244046,929.42090784403,1488.57889186685,2273.04285767746,1810.77336944771
"NM_001017374",15574.5304822423,15812.8872266066,12320.1605046086,12372.3002693282,14303.9053558156
"NM_001017375",744.63380538769,891.225528069618,970.952106574058,1112.44520085138,1105.73222680906
"NM_001017377",41.8529539327976,50.9271730325496,83.5919032149852,89.3084012522196,106.741477340478
"NM_001017378",460.382493260773,494.948462910091,543.347370897404,518.564910496759,421.491987447017
"NM_001017380",428.992777811175,499.722885381893,327.937466458788,385.631207250368,338.835766532083
"NM_001017381",111.607877154127,165.513312355786,159.146123428529,131.699024888066,156.006774574545
"NM_001017382",87.1936540266616,143.232674154046,159.146123428529,80.6656527439403,169.691579361786
"NM_001017383",652.208532119429,868.944889867877,818.236129546682,791.017268233945,776.2021275323
"NM_001017385",2865.1834713161,4354.27329428299,3383.86454360661,3504.0171809281,3509.33133964004
"NM_001017444",1428.23205295672,1308.19175727362,1033.6460339853,1019.02120507141,1102.99526585161
"NM_001017445",1468.34113380898,1516.67487187562,1295.67449983227,1299.7047518641,1163.20840691547
"NM_001017446",802.181617045287,657.278826951343,601.218688507778,646.971459762623,543.013053957716
"NM_001017447",481.308970227172,515.637626954565,594.788542106625,486.051713727518,484.989481659815
"NM_001017448",50.5723193354637,41.3783280889465,88.4145130158497,64.2032746329321,91.9618881702583
"NM_001017449",442.943762455441,485.399617966488,356.873125263975,382.750291080941,439.555929766175
"NM_001017450",279.019692885317,670.010620209481,363.303271665128,345.298380878397,441.745498532134
"NM_001017451",2068.23347351241,1791.99990108284,959.699350372041,994.327637904897,972.715924277078
"NM_001017453",68.0110501407961,33.4209573026107,36.973341806628,55.1489666718775,68.9714161276938
"NM_001017454",1205.01629864846,889.634053912351,726.606543330256,887.322180183343,946.988491277065
"NM_001017456",1164.9072177962,889.634053912351,684.810591722763,757.269393106378,640.448864042871
"NM_001017458",967.849559695944,875.310786496946,945.231520969448,1166.35948916493,1208.64195880911
"NM_001017459",80.2181617045287,122.543510109572,327.937466458788,239.939160967945,233.189073574584
"NM_001017461",5918.70523532979,5247.09029650987,5047.66492490487,5301.7088706502,5517.16589802401
"NM_001017462",31.3897154495982,87.5310786496946,167.18380642997,65.0263935384825,136.848047872408
"NM_001017463",1271.28347570873,1075.83653031261,1205.65245021613,1355.67683744153,1172.51407417079
"NM_001017466",298.202296771183,76.3907595488244,253.990782845532,116.471325135383,76.087514617059
"NM_001017467",571.9903704149,480.625195494687,1017.57066798242,1207.10387498968,620.742745149244
"NM_001017468",13.9509846442659,11.1403191008702,3.21507320057635,6.17339179162808,17.5165501276683
"NM_001017470",85.4497809461284,60.4760179761526,299.001807653601,208.249083104254,160.933304297952
"NM_001017472",224.959627388787,157.55594156945,212.194831238039,251.051266192875,185.565952914986
"NM_001017473",221.471881227721,235.538175275542,186.474245633428,205.779726387603,230.452112617135
"NM_001017474",380.164331556245,321.477779767969,225.055124040345,291.384092564846,261.653467532045
"NM_001017477",432.480523972242,475.850773022885,411.529369673773,381.515612722616,377.153219936357
"NM_001017478",292.970677529583,331.026624711572,141.46322082536,173.266529618362,167.502010595828
"NM_001017479",34.8774616106646,28.6465348308091,16.0753660028818,43.2137425413966,25.7274330000128
"NM_001017485",331.335885301314,356.490211227847,196.119465235157,179.851480862765,160.385912106462
"NM_001017486",360.981727670379,313.520408981633,308.64702725533,271.21767937886,296.686567787381
"NM_001017487",101.144638670927,124.13498426684,67.5165372121034,51.4449315969007,71.1609848936523
"NM_001017488",1384.63522594339,717.754844927496,1130.09823000259,1229.32808543954,962.315472638775
"NM_001017489",1028.88511751461,1198.38004042218,1107.59271759855,1095.98282274037,1028.54992780902
"NM_001017490",43.5968270133308,55.7015955043511,57.8713176103743,41.5675047302958,45.9809440851292
"NM_001017491",22.670350046932,20.6891640444733,20.8979758037463,32.5131967692412,36.1278846383158
"NM_001017493",47.0845731743973,87.5310786496946,135.033074424207,152.276997526826,155.459382383056
"NM_001017494",282.507439046384,477.442247180152,237.91541684265,244.466314948472,268.22217382992
"NM_001017496",20.9264769663988,35.0124314598778,61.0863908109507,28.8091616942644,25.1800408085231
"NM_001017499",565.014878092767,622.266395491465,723.391470129679,795.544422214472,619.100568574775
"NM_001017500",1344.52614509112,1268.40490334194,1183.1469378121,1163.47857299551,911.955391021729
"NM_001017501",5.2316192415997,6.3658966290687,14.4678294025936,20.5779726387603,10.9478438297927
"NM_001017502",448.175381697041,614.309024705129,366.518344865704,386.042766703143,498.674286447056
"NM_001017503",1007.95864054821,910.323217956824,821.451202747258,862.217053564056,692.998514425875
"NM_001017504",427.248904730642,348.532840441511,208.979758037463,183.555515937742,274.790880127796
"NM_001017505",6.97549232213293,28.6465348308091,54.656244409798,36.6287912969933,130.826733766022
"NM_001017511",95.9130194293278,81.1651820206259,130.210464623342,149.807640810175,143.964146361773
"NM_001017512",324.360392979181,545.875635942641,344.01283246167,495.106021688572,417.1128499151
"NM_001017513",125.558861798393,98.6713977505648,102.882342418443,37.8634696553189,97.9832022766443
"NM_001017514",3.48774616106646,12.7317932581374,11.2527562020172,7.4080701499537,9.30566725532376
"NM_001017537",2741.36848259824,2165.99632804062,1695.95111330403,2042.98112357612,1556.78339259652
"NM_001017932",129.046607959459,181.428053928458,172.006416230835,160.50818658233,163.122873063911
"NM_001017960",90.6814001877281,60.4760179761526,54.656244409798,55.5605261246528,100.720163234092
"NM_001017988",24.4142231274653,9.54884494360305,28.9356588051872,19.3432942804347,31.7487471063987
"NM_001024234",59.2916847381299,73.20781123429,46.6185614083571,28.3976022414892,58.5709644893907
"NM_001024235",2387.36224725,1811.09759097004,2261.80399660546,2252.05332558592,2288.64675261816
"NM_001024236",211.008642744521,455.161608978412,278.103831849854,274.510155001062,239.21038768097
"NM_001024237",880.655905669282,927.829433686763,774.832641338901,800.071576195,787.697363553582
"NM_001024238",14570.0595878552,31111.728300416,9238.51284185615,10653.627994539,11212.7816504736
"NM_001024242",3.48774616106646,9.54884494360305,9.64521960172906,25.5166860720627,10.400451638303
"NM_001024243",2223.43817767987,1446.65000895586,1269.95391422766,1302.58566803353,1235.4641761921
"NM_001024245",305.177789093316,318.294831453435,445.287638279825,320.19325425911,268.76956602141
"NM_001024246",355.750108428779,278.507977521756,199.334538435734,136.226178868593,125.900204042616
"NM_001024247",2263.54725853214,1182.46529884951,3472.27905662246,3543.11532894174,2959.20218719296
"NM_001024248",38.3652077717311,12.7317932581374,173.613952831123,56.3836450302032,14.7795891702201
"NM_001024250",1904.30940394229,1430.73526738319,1117.23793720028,869.625123714009,927.829764574928
"NM_001024253",3.48774616106646,22.2806382017404,28.9356588051872,13.993021394357,32.2961392978883
"NM_001024254",558.039385770634,1029.68377975186,1358.36842724351,1758.18198225568,1113.9431096814
"NM_001024255",10.4632384831994,9.54884494360305,12.8602928023054,22.2242104498611,18.6113345106475
"NM_001024256",395.859189281044,300.788615723496,625.331737512101,409.090096058554,514.001267808765
"NM_001024258",533.625162643169,440.838341563007,506.374029090775,369.168829139359,469.662500298105
"NM_001024260",1527.63281854711,921.463537057694,541.739834297115,597.995884882374,616.363607617327
"NM_001024261",782.999013159421,491.765514595557,461.363004282707,416.909725661283,446.124636064051
"NM_001024263",2612.32187463878,3945.26443586533,6118.2843006968,6023.17259136513,6218.92268751372
"NM_001024265",535.369035723702,549.058584257175,278.103831849854,394.273955758647,390.290632532108
"NM_001024266",102.888511751461,248.269968533679,180.044099232276,171.620291807261,160.933304297952
"NM_001024268",231.93511971092,203.708692130198,535.309687895963,501.2794134802,508.527345893869
"NM_001024269",612.099451267164,584.071015717053,464.578077483283,504.160329649627,559.434819702405
"NM_001024270",980.056671259676,816.426242678061,782.870324340342,776.201127934038,899.365370617467
"NM_001024271",1654.93555342604,1352.7530336771,927.548618366278,1261.42972275601,1184.55670238357
"NM_001024272",41.8529539327976,58.8845438188855,615.686517910371,439.133936111144,248.516054936293
"NM_001024273",27.9019692885317,28.6465348308091,22.5055124040345,12.7583430360314,33.3909236808676
"NM_001024274",223.215754308254,179.836579771191,212.194831238039,204.956607482052,207.461640574571
"NM_001024275",184.850546536523,214.849011231069,189.689318834005,206.602845293153,181.186815383069
"NM_001024276",9460.51146189279,2824.86662914923,10940.8941015613,20178.3484101156,17168.4086938809
"NM_001024277",1039.34835599781,889.634053912351,1300.49710963313,1698.50586160327,1608.23825859654
"NM_001024278",1743.87308053323,1825.42085838545,3983.4756955141,3607.73016302745,4435.5189276405
"NM_001024279",13.9509846442659,23.8721123590076,24.1130490043226,26.7513644303884,15.3269813617097
"NM_001024284",6.97549232213293,22.2806382017404,73.9466836132561,54.3258477663271,48.1705128510877
"NM_001024286",6.97549232213293,3.18294831453435,61.0863908109507,49.3871343330247,56.3813957234322
"NM_001024288",19.1826038858656,84.3481303351602,54.656244409798,87.2506039883436,84.2983974894035
"NM_001024292",31.3897154495982,47.7442247180152,212.194831238039,163.800662204532,148.343283893691
"NM_001024293",139.509846442659,163.921838198519,162.361196629106,171.208732354486,213.482954680957
"NM_001024295",6112.27514726898,4109.18627406384,2736.02729369048,2837.29086743227,2436.99003651185
"NM_001024296",40.1090808522643,15.9147415726717,19.2904392034581,18.108615922109,7.66349068085486
"NM_001024302",219.728008147187,248.269968533679,300.609344253889,239.52760151517,274.790880127796
"NM_001024303",463.87023942184,735.261060657435,850.386861552445,781.962960272891,841.889190511056
"NM_001024304",3194.77548353688,2068.91640444733,2128.37845878155,2280.86248728019,1836.50080244772
"NM_001024305",2216.46268535774,1844.51854827266,1541.62759967636,1509.18851332668,1580.32125683057
"NM_001024306",315.641027576515,264.184710106351,176.829026031699,194.256061709897,169.144187170297
"NM_001024307",3.48774616106646,15.9147415726717,12.8602928023054,9.05430796105452,8.75827506383413
"NM_001024309",411.554047005843,410.600332574931,414.744442874349,200.429453501525,507.979953702379
"NM_001024310",401.090808522643,230.76375280374,247.560636444379,161.742864940656,223.33601412777
"NM_001024313",212.752515825054,286.465348308091,226.662660640633,211.12999927368,253.98997685119
"NM_001024314",728.938947662891,665.236197737679,733.036689731408,721.875280167711,716.53637865993
"NM_001024322",263.324835160518,272.142080892687,358.480661864263,328.836002767389,255.632153425659
"NM_001024325",36.6213346911979,38.1953797744122,16.0753660028818,24.2820077137371,36.1278846383158
"NM_001024326",3.48774616106646,9.54884494360305,38.5808784069162,11.5236646777058,16.421765744689
"NM_001024327",415.041793166909,837.115406722534,643.01464011527,461.769706013781,722.557692766316
"NM_001024328",10.4632384831994,12.7317932581374,22.5055124040345,54.7374072191023,28.4643939574609
"NM_001024329",156.948577247991,148.007096625847,395.454003670891,419.379082377934,401.238476361901
"NM_001024331",866.704921025016,1015.36051233646,908.25817916282,1155.24738394,955.19937414941
"NM_001024332",2298.4247201428,2482.69968533679,1703.98879630547,2387.86794500174,2054.91028685208
"NM_001024334",708.012470696492,1059.92178873994,1094.73242479625,3961.25973296135,1886.31349187328
"NM_001024335",3.48774616106646,3.18294831453435,30.5431954054753,15.6392592054578,20.8009032766061
"NM_001024340",52.316192415997,79.5737078633587,102.882342418443,68.3188691606841,80.4666521489761
"NM_001024341",43.5968270133308,25.4635865162748,130.210464623342,81.9003311022659,79.3718677659968
"NM_001024346",12.2071115637326,15.9147415726717,12.8602928023054,18.108615922109,12.0426282127719
"NM_001024347",1.74387308053323,14.3232674154046,6.4301464011527,4.52715398052726,13.6848047872408
"NM_001024351",2366.4357702836,8345.69048070906,18282.5137550774,10731.0011716607,2278.79369317134
"NM_001024354",244.142231274653,410.600332574931,315.077173656483,335.009394559017,387.006279383171
"NM_001024355",177.87505421439,902.365847170488,223.447587440056,308.258030128629,238.66299548948
"NM_001024357",1304.41706423886,868.944889867877,1020.78574118299,1095.98282274037,993.516827553684
"NM_001024360",26.1580962079985,7.95737078633587,1.60753660028818,5.76183233885288,9.30566725532376
"NM_001024361",355.750108428779,267.367658420885,356.873125263975,393.450836853097,316.940078872498
"NM_001024365",3.48774616106646,4.77442247180152,35.3658052063399,48.5640154274743,72.2557692766316
"NM_001024366",6.97549232213293,7.95737078633587,14.4678294025936,5.76183233885288,7.66349068085486
"NM_001024367",62.7794308991964,108.220242694168,131.81800122363,146.515165187973,171.881148127745
"NM_001024368",287.739058287983,296.014193251694,371.340954666569,260.517133606705,286.286116149078
"NM_001024369",6.97549232213293,6.3658966290687,3.21507320057635,2.88091616942644,10.9478438297927
"NM_001024370",1124.79813694393,580.888067402519,766.79495833746,765.912141614658,762.517322745059
"NM_001024371",721.963455340758,790.962656161786,800.553226943512,784.432316989542,540.276093000268
"NM_001024687",6.97549232213293,9.54884494360305,35.3658052063399,38.2750291080941,126.447596234105
"NM_001024741",13.9509846442659,9.54884494360305,38.5808784069162,33.7478751275669,45.9809440851292
"NM_001024742",34.8774616106646,27.055060673542,40.1884150072044,68.3188691606841,14.2321969787305
"NM_001024743",5859.41355059166,2850.33021566551,8028.03778183915,13960.096638135,12035.5121142826
"NM_001024744",1037.60448291727,1059.92178873994,919.510935364837,1056.88467472673,913.050175404708
"NM_001024745",183.106673455989,238.721123590076,212.194831238039,196.725418426548,200.345542085206
"NM_001024746",212.752515825054,251.452916848214,213.802367838327,263.809609228907,220.051660978832
"NM_001024747",1248.61312566179,1332.06386963263,1197.61476721469,1088.98631204319,1171.9666819793
"NM_001024749",251.117723596785,276.916503364488,250.775709644955,237.058244798518,201.987718659675
"NM_001024750",498.747701032504,537.918265156305,530.487078095098,514.037756516232,525.496503830048
"NM_001024751",139.509846442659,165.513312355786,165.576269829682,213.599355990332,238.11560329799
"NM_001024752",470.845731743973,373.996426957786,282.926441650719,318.135456995234,256.726937808638
"NM_001024753",718.475709179692,716.163370770229,1032.03849738501,1310.40529763625,1103.5426580431
"NM_001024754",2718.69813255131,1418.00347412505,1117.23793720028,1239.20551230614,1182.9145258091
"NM_001024755",326.104266059714,331.026624711572,610.863908109507,624.747249312762,355.257532276772
"NM_001024756",1599.13161484897,1841.33559995812,1245.84086522334,1485.31806506572,1363.00655680919
"NM_001024757",5873.36453523593,3485.32840441511,3419.23034881295,3576.45164461654,3337.99758370378
"NM_001024759",599.892339703432,466.301928079282,429.212272276943,432.137425413966,457.072479893844
"NM_001024760",359.237854589846,458.344557292946,544.954907497692,538.319764229969,576.951369830073
"NM_001024761",1041.09222907834,923.055011214961,742.681909333137,830.526975700365,775.65473534081
"NM_001024762",74.986542462929,130.500880895908,268.458612248125,232.119531365216,137.395440063898
"NM_001024763",177.87505421439,399.460013474061,218.624977639192,278.214190076039,340.477943106552
"NM_001024765",11889.7266630756,12507.3954019627,8158.24824646249,9798.81901112487,8644.96488019577
"NM_001024766",90.6814001877281,127.317932581374,88.4145130158497,95.4817930438477,78.8244755745071
"NM_001024768",125.558861798393,348.532840441511,61.0863908109507,55.5605261246528,82.6562209149346
"NM_001024769",371.444966153578,394.685591002259,363.303271665128,322.662610975761,333.909236808676
"NM_001024770",338.311377623447,372.404952800519,416.351979474638,414.028809491857,388.10106376615
"NM_001024771",317.384900657048,310.337460667099,167.18380642997,172.031851260036,185.018560723496
"NM_001024772",170.899561892257,124.13498426684,117.350171821037,106.182338816003,107.288869531968
"NM_001024773",252.861596677319,176.653631456656,229.877733841209,197.136977879323,183.923776340517
"NM_001024774",2689.05229018224,2150.08158646795,2064.07699477002,2079.60991487311,2458.33833197994
"NM_001024775",2319.3511971092,2539.99275499841,1861.52738313371,1681.22036458671,1717.16930470298
"NM_001024776",17.4387308053323,9.54884494360305,32.1507320057635,9.87742686660493,22.443079851075
"NM_001024778",861.473301783417,894.408476384152,400.276613471756,415.675047302958,434.082007851279
"NM_001024779",38.3652077717311,90.7140269642289,143.070757425648,136.226178868593,200.892934276695
"NM_001024780",141.253719523192,210.074588759267,477.438370285588,371.226626403235,395.764554447005
"NM_001024781",71.4987963018625,135.27530336771,170.398879630547,94.6586741382973,170.786363744765
"NM_001024782",1920.00426166709,1483.25391457301,909.865715763108,1267.60311454763,1064.13042025585
"NM_001024783",1545.07154935244,2040.26986961652,1044.89879018731,1001.32414860208,986.948121255808
"NM_001024784",2743.11235567877,2224.88087185951,2125.16338558097,2345.88888081867,2052.17332589463
"NM_001024785",134.278227201059,47.7442247180152,107.704952219308,100.008947024375,113.857575829844
"NM_001024786",61.0355578186631,89.1225528069618,72.3391470129679,55.1489666718775,63.4974942127974
"NM_001024787",101.144638670927,160.738889883985,196.119465235157,181.497718673866,151.080244851139
"NM_001024790",3939.40928892457,2998.33731229136,2824.44180670633,2927.42238759004,2810.85890329927
"NM_001024792",4227.14834721255,4290.6143279923,5288.7954149481,5705.0371343699,5138.91789370467
"NM_001024793",1011.44638670927,752.767276387374,692.848274724204,720.22904235661,715.44159427695
"NM_001024794",713.244089938092,693.882732568488,554.600127099421,559.309296321504,491.010795766201
"NM_001024795",823.108094011686,783.00528537545,604.433761708354,655.614208270903,714.894202085461
"NM_001024796",186.594419617056,117.769087637771,122.172781621901,139.518654490795,79.9192599574864
"NM_001024797",810.900982447953,953.293020203038,811.805983145529,739.160777184269,743.358596042922
"NM_001024798",1475.31662613111,1212.70330783759,1181.53940121181,1144.54683816785,1271.59206083042
"NM_001024799",413.297920086376,353.307262913313,274.888758649278,356.410486103328,321.319216404415
"NM_001024800",1227.6866486954,1534.18108760556,1194.39969401411,1088.16319313764,1081.09957819203
"NM_001024801",327.848139140248,491.765514595557,424.389662476079,386.454326155918,350.331002553365
"NM_001024802",270.300327482651,464.710453922015,371.340954666569,333.363156747917,335.004021191655
"NM_001024864",1246.86925258126,945.335649416702,1366.40611024495,1213.27726678131,1297.31949383043
"NM_001024866",1229.43052177593,711.388948298427,670.342762320169,646.148340857073,565.456133808791
"NM_001024867",666.159516763695,596.80280897519,400.276613471756,396.331753022523,382.627141851253
"NM_001024868",174.387308053323,257.818813477282,244.345563243803,230.88485300689,244.684309595866
"NM_001024869",231.93511971092,238.721123590076,191.296855434293,254.755301267852,274.790880127796
"NM_001024870",503.979320274104,539.509739313572,622.116664311524,682.777132154066,599.394449681148
"NM_001024871",224.959627388787,190.976898872061,188.081782233717,136.637738321368,170.786363744765
"NM_001024872",298.202296771183,324.660728082504,340.797759261093,347.356178142274,333.909236808676
"NM_001024875",420.273412408509,574.52217077345,456.540394481842,457.654111486029,380.437573085295
"NM_001024876",357.493981509313,278.507977521756,417.959516074926,407.855417700229,356.899708851241
"NM_001024877",952.154701971145,840.298355037068,808.590909944953,746.157287881448,637.711903085422
"NM_001024879",1630.52133029857,2403.12597747343,2502.93448664869,2350.4160347992,2381.1560329799
"NM_001024882",6.97549232213293,33.4209573026107,12.8602928023054,15.6392592054578,24.6326486170335
"NM_001024883",694.061486052226,603.168705604259,860.032081154174,723.521517978811,712.704633319502
"NM_001024884",130.790481039992,140.049725839511,387.41632066945,391.393039589221,651.396707872663
"NM_001024885",333.079758381847,321.477779767969,374.556027867145,372.872864214336,270.959134787368
"NM_001024886",76.7304155434622,103.445820222366,122.172781621901,80.2540932911651,76.6349068085486
"NM_001024887",1468.34113380898,916.689114585893,1607.53660028818,1524.00465362659,1482.88544674542
"NM_001024888",444.687635535974,372.404952800519,483.868516686741,390.56992068367,551.22393683006
"NM_001024891",320.872646818115,296.014193251694,207.372221437175,209.072202009804,185.565952914986
"NM_001024892",1295.69769883619,746.401379758305,524.056931693945,521.445826666185,501.958639595993
"NM_001024895",27.9019692885317,14.3232674154046,16.0753660028818,12.3467835832562,8.75827506383413
"NM_001024896",235.422865871986,211.666062916534,215.409904438616,171.208732354486,201.440326468185
"NM_001024897",24.4142231274653,47.7442247180152,159.146123428529,146.926724640748,309.823980383132
"NM_001024898",1578.20513788258,1328.88092131809,1191.18462081354,1228.09340708121,1150.61838651121
"NM_001024899",59.2916847381299,73.20781123429,41.7959516074926,46.9177776163734,66.2344551702456
"NM_001024900",1320.11192196366,569.747748301648,315.077173656483,249.81658783455,321.319216404415
"NM_001024902",31.3897154495982,38.1953797744122,78.7692934141206,49.7986937857999,65.687062978756
"NM_001024903",211.008642744521,235.538175275542,215.409904438616,118.529122399259,211.293385914998
"NM_001024905",155.204704167458,157.55594156945,120.565245021613,185.201753748843,232.641681383094
"NM_001024906",1224.19890253433,1242.94131682566,906.650642562531,788.959470970069,793.718677659968
"NM_001024908",718.475709179692,463.118979764748,614.078981310083,642.032746329321,558.887427510915
"NM_001024925",3.48774616106646,9.54884494360305,6.4301464011527,15.2276997526826,5.47392191489633
"NM_001024964",1218.96728329273,2361.74764938449,868.069764155615,881.971907297266,805.21391368125
"NM_001024965",134.278227201059,162.330364041252,188.081782233717,106.182338816003,96.888417893665
"NM_001024967",80.2181617045287,203.708692130198,208.979758037463,217.303391065309,178.99724661711
"NM_001024968",769.048028515155,732.0781123429,983.812399376364,1309.99373818348,1167.0401522559
"NM_001024969",416.785666247443,442.429815720275,588.358395705473,590.58781473242,540.823485191757
"NM_001024970",1068.99419836687,1069.47063368354,707.316104126798,820.64954883376,797.550423000395
"NM_001024971",142.997592603725,112.994665165969,138.248147624783,124.290954738112,102.362339808561
"NM_001024972",1571.22964556044,1311.37470558815,1094.73242479625,1044.1263316907,1073.43608751117
"NM_001024974",268.556454402118,265.776184263618,239.522953442938,255.989979626178,259.463898766086
"NM_001024975",3.48774616106646,6.3658966290687,12.8602928023054,12.3467835832562,2.18956876595853
"NM_001024979",484.796716388239,163.921838198519,165.576269829682,204.956607482052,253.98997685119
"NM_001024980",6.97549232213293,6.3658966290687,3.21507320057635,2.46935671665123,2.18956876595853
"NM_001024981",88.9375271071948,60.4760179761526,85.1994398152733,74.080701499537,74.4453380425901
"NM_001024984",1246.86925258126,1137.90402244603,1303.71218283371,1294.7660384308,1220.13719483039
"NM_001024987",769.048028515155,725.712215713832,761.972348536596,773.320211764611,619.647960766265
"NM_001024988",929.484351924213,973.982184247511,734.644226331696,679.484656531864,624.574490489671
"NM_001024989",369.701093073045,248.269968533679,241.130490043226,222.242104498611,188.302913872434
"NM_001024990",224.959627388787,219.62343370287,220.23251423948,227.180817931913,252.347800276721
"NM_001024991",2839.0253751081,1483.25391457301,2736.02729369048,2081.25615268421,2706.30699472475
