"","SRR1178014","SRR1178021","SRR1178047","SRR1178050","SRR1178061","SRR1178063"
"NM_001002818",265.706399671662,305.668833194256,251.58758032614,157.111906286512,191.088957463558,266.669606637948
"NM_001002819",30.9287872633681,21.6615708562859,53.5990931999169,80.3828357744944,64.3269757798117,94.2273667796905
"NM_001002823",54.8283046941525,77.0189186001275,56.8806703346057,42.0183005184857,35.4744351726903,46.1898856763189
"NM_001002826",11488.6386143747,6350.45052270114,5728.53981812173,24363.3067701968,19536.007945835,19330.1592229683
"NM_001002827",247.430298106945,196.1575583097,191.425332856846,193.649558911282,188.251002649743,239.571540374507
"NM_001002828",565.153294539726,522.284541757115,620.218078456181,931.71014193164,641.85078039121,662.055028027237
"NM_001002829",22.4936634642677,9.62736482501594,16.4078856734439,43.8451831497242,30.2715180140291,40.0312342528097
"NM_001002830",22.4936634642677,62.5778713626036,141.107816791618,3.65376526247702,8.04087197247647,17.2442239858257
"NM_001002831",2897.46502499098,1742.55303332789,1595.94034650365,2574.07762741506,2305.3652937559,1965.22566924178
"NM_001002835",1086.72511611743,888.12440510772,543.647945313443,1591.21477180874,1890.07790600094,1643.12819979225
"NM_001002851",321.940558332331,400.739060841288,435.355899868713,228.360328904814,262.983812746877,277.755179200264
"NM_001002853",64.6692824597696,36.1026180938098,40.4727846611617,47.4989484122012,109.734252800855,64.6658399468464
"NM_001002854",1082.50755421788,1546.39547501819,1298.41068629186,1023.05427349357,881.184969689627,876.991962707707
"NM_001003401",2083.4755783778,2501.91143390102,3311.11132890099,621.140094621093,3634.94712402833,916.407331818166
"NM_001003402",344.434221796599,252.718326656668,225.33496324863,622.966977252332,428.531176886099,604.163704646251
"NM_001003403",104.033193522238,182.919931675303,296.435801166887,193.649558911282,634.282900887702,466.825777901996
"NM_001003409",47.7990348615689,2.40684120625398,1.09385904489626,23.7494742061006,53.44814899352,6.7745165658601
"NM_001003673",2914.33527258918,2990.50019877058,2734.64761224066,2913.87779682542,3099.04665668622,2782.47871314145
"NM_001003705",521.571821577707,629.388975435417,630.062809860247,509.700254115544,480.087356003742,485.917597314874
"NM_001003706",2432.12736207394,3073.53622038634,4284.64587885866,577.294911471369,310.756052112767,535.186808702948
"NM_001003707",4.21756189955019,2.40684120625398,8.7508723591701,3.65376526247702,3.78393975175363,8.00624685056193
"NM_001003708",368.333739227384,426.010893506955,404.727846611617,339.800169410363,299.404232857506,278.986909484966
"NM_001003709",2943.85820588604,3358.74690332744,2666.82835145709,2879.16702683189,2884.78106824318,2532.43746534697
"NM_001003711",19.6819555312342,18.0513090469049,24.0648989877178,138.843079974127,64.7999682487809,67.745165658601
"NM_001003958",63.2634284932529,85.4428628220165,91.8841597712861,118.747371030503,118.72110971127,111.471590765516
"NM_001003959",172.920037881558,117.935219106445,175.017447183402,515.18090200926,433.261101575791,546.888246407615
"NM_001003974",77.3219681584202,48.1368241250797,61.2561065141907,65.7677747245863,101.693380828379,90.532175925585
"NM_001003975",320.534704365815,296.04146836924,297.529660211783,275.859277317015,322.580863836997,319.634008880126
"NM_001003978",4511.38537855219,4765.54558838289,5037.22090174729,4187.21499079866,3960.83893514811,4045.00225496083
"NM_001004068",1052.98462092103,994.025418182896,985.566999451533,686.90786934568,616.309187066873,620.792063489725
"NM_001004072",2513.66689213192,2817.20763192029,2185.53037170273,2813.3992521073,3190.80719566625,2969.70171641613
"NM_001004075",257.271275872562,211.802026150351,281.12177453834,224.706563642337,195.345889684281,222.943181531032
"NM_001004076",77.3219681584202,79.4257598063815,78.7578512325309,107.786075243072,86.5576218213643,86.8369850714794
"NM_001004078",9088.84589353067,9836.76000996003,11463.6427905128,5407.57258846599,5287.10981813776,4719.99045097744
"NM_001004080",224.936634642677,157.648099009636,193.613050946639,232.014094167291,322.107871368028,2273.15824041724
"NM_001004081",140.585396651673,154.037837200255,206.739359485394,166.246319442704,192.034942401497,139.185522171307
"NM_001004082",41413.6461456499,53063.6280742816,62236.2042184178,28462.831394696,27811.4841829202,24502.8105535736
"NM_001004083",2242.33707659419,1897.79429113127,1846.43406778489,3018.01010680602,3056.477334479,2882.2488662023
"NM_001004085",1135.93000494552,1151.67351719253,747.105727664147,1653.32878127085,2733.42347817303,2773.85660114853
"NM_001004086",5913.02178316937,3630.71995963414,3430.34196479468,9987.56734498093,9950.81556217411,8596.86152207647
"NM_001004087",29.5229332968514,36.1026180938098,25.158758032614,94.9978968244025,36.4204201106287,99.7701530608487
"NM_001004088",2.81170793303346,28.8820944750478,16.4078856734439,14.6150610499081,6.62189456556886,9.23797713526377
"NM_001004089",705.738691191399,566.811104072813,597.247038513359,765.463822488935,936.052096090055,907.169354682902
"NM_001004090",53.4224507276358,55.3573477438417,63.4438246039832,47.4989484122012,91.7605389800256,78.2148730785666
"NM_001004091",28.1170793303346,26.4752532687938,30.6280532570954,21.9225915748621,18.9196987587682,52.964402242179
"NM_001004095",68.8868443593198,154.037837200255,341.284022007634,153.458141024035,117.775124773332,268.517202065
"NM_001004096",42.1756189955019,40.9163005063177,18.5956037632365,208.26461996119,103.585350704256,96.0749622067432
"NM_001004098",289.605917102447,321.313301034907,245.024426056763,383.645352560087,314.066999395551,374.446006549358
"NM_001004099",3908.27402691651,5550.17582162169,4390.7502062136,1903.61170175053,3471.29172976499,2799.72293712727
"NM_001004102",754.943580019485,666.695014132354,589.590025199086,763.636939857697,670.230328529362,669.445409735448
"NM_001004107",683.245027727131,658.271069910465,610.373347052115,644.889568827194,928.484216586547,999.54912603554
"NM_001004198",276.953231403796,277.990159322335,298.62351925668,261.244216267107,255.888925712339,282.682100339071
"NM_001004199",5482.83046941525,7411.86749465915,6948.19265318106,5327.18975269149,5621.98848616796,5032.23407814935
